article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,snippet,url,page_url
70818231,Summer.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",16,1905-07-01,Article,816,N,0,"The Czar's decision to convoke an Assembly was announced at a special sitting, of the St. Petersburg Municipality, and also",https://nla.gov.au/nla.news-article70818231,http://trove.nla.gov.au/newspaper/page/6658175
70820005,POLITICAL PELLETS.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",9,1905-06-24,Article,1661,Y,0,"Anti - Socialists wax eloquent on the blessings of ""fair competition.""",https://nla.gov.au/nla.news-article70820005,http://trove.nla.gov.au/newspaper/page/6658152
70821738,MEN AND MATTERS,191,"Worker (Brisbane, Qld. : 1890 - 1955)",7,1913-05-15,Article,2195,N,0,"The Irish Home Rule bill has been re-introduoed into the British House of Commons. The Brisbane Fat press, so far, hasn't gone frantic with delight over the",https://nla.gov.au/nla.news-article70821738,http://trove.nla.gov.au/newspaper/page/6663835
70825279,"International News Letter. Brief Labour Notes from All Countries.  Berlin, Jan. 23, 1913. Great Britain.",191,"Worker (Brisbane, Qld. : 1890 - 1955)",8,1913-03-13,Article,4668,N,0,An International Transport Workers' Congress will take place in Condon in June of this year. Previous to this it is intended to hold an International Railway Servants,https://nla.gov.au/nla.news-article70825279,http://trove.nla.gov.au/newspaper/page/6663666
70825904,"International News Letter. Brief Labour Notes from All Countries. BERLIN, April 18, 1913.  Great Britain.",191,"Worker (Brisbane, Qld. : 1890 - 1955)",4,1913-06-05,Article,3386,N,0,"The Steel Smelters' Organisation, one of the most powerful trade unions in the land, has decided to enter upon a most energetic campaign for an eight-hour ",https://nla.gov.au/nla.news-article70825904,http://trove.nla.gov.au/newspaper/page/6663904
70827571,"International News Letter. Brief Labour Notes from All Countries. BERLIN, March 31, 1913.  Great Britain.",191,"Worker (Brisbane, Qld. : 1890 - 1955)",8,1913-05-01,Article,4661,N,0,"The cabinet-makers, chair-makers, and machinists in the joiners' shops of London West are on strike for an increase of id. an hour and reduction of hours from 50 to",https://nla.gov.au/nla.news-article70827571,http://trove.nla.gov.au/newspaper/page/6663811
70832329,Summary.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",11,1901-10-05,Article,724,N,0,"Serious outbreak of crime in Capetown, murders and burglaries frequent. Boer Commandant Malan SOUTH AFRICA. gets more recruits",https://nla.gov.au/nla.news-article70832329,http://trove.nla.gov.au/newspaper/page/6668625
70832924,POLITICAL PELLETS,191,"Worker (Brisbane, Qld. : 1890 - 1955)",9,1900-02-03,Article,1423,Y,0,DICKSON has been 47 years in Australia. Alas! ANNOUNCED that Callan will not contest the,https://nla.gov.au/nla.news-article70832924,http://trove.nla.gov.au/newspaper/page/6667199
70836484,"LOCAL PRODUCERS' CONFERENCE PROBLEMS OF DAIRYING AND COTTON INDUSTRIES 140 RESOLUTIONS ON AGENDA ROCKHAMPTON, June 17.",187,"The Central Queensland Herald (Rockhampton, Qld. : 1930 - 1956)",58,1938-06-23,Article,9347,N,2,"APPROXIMATELY 40 delegates of Local Producers' Associations attended the Central District Conference which opened at Anzac House yesterday, when resolutions dealing with the problems of the dairying and cotton industries received attention. A total of",https://nla.gov.au/nla.news-article70836484,http://trove.nla.gov.au/newspaper/page/6910344
70839189,"DANISH FARMERS INVITED TO AUSTRALIA LONDON, June 24.",187,"The Central Queensland Herald (Rockhampton, Qld. : 1930 - 1956)",63,1938-06-30,Article,80,N,0,"The ""Daily Telegraph's"" Copenhagen correspondent states that Sir Earle Page, in a statement to the newspapers, said : ""I have heard about",https://nla.gov.au/nla.news-article70839189,http://trove.nla.gov.au/newspaper/page/6910418
70842141,GERMAN AND DANISH MIGRANTS FOR NEW ZEALAND AUCKLAND (N.Z.)[?] January 21.,187,"The Central Queensland Herald (Rockhampton, Qld. : 1930 - 1956)",28,1939-01-26,Article,85,N,0,Domestic servants and governesses from Germany and Denmark now are being brought to New Zealand by the Five Million Club. ,https://nla.gov.au/nla.news-article70842141,http://trove.nla.gov.au/newspaper/page/6912469
70860284,SMOKE-HO.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",2,1891-02-07,Article,3824,N,0,The average labourer in Italy is well paid at ls. a day. No wonder the planters pine for them. NATIONAL co-peration means work for all,https://nla.gov.au/nla.news-article70860284,http://trove.nla.gov.au/newspaper/page/6651862
70869997,Men and Matters.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",13,1908-09-19,Article,2418,N,1,"It is unfortunate that Kidston's motorcar should have begun its career with a baptism of blood. Even in ""God's own country"" there",https://nla.gov.au/nla.news-article70869997,http://trove.nla.gov.au/newspaper/page/6657436
70876562,Advertising,191,"Worker (Brisbane, Qld. : 1890 - 1955)",14,1909-01-30,Advertising,1355,N,0,,https://nla.gov.au/nla.news-article70876562,http://trove.nla.gov.au/newspaper/page/6659853
70888782,"International News Letter. Brief Labour Notes from All Countries. BERLIN, December 24, 1913.  Copenhagen ""Closed"" for Dockers.",191,"Worker (Brisbane, Qld. : 1890 - 1955)",4,1914-02-05,Article,5203,N,0,"""We have received the following communication from the Danish National Centre: The dockers in the Copenhagen free-port have been involved in a wage",https://nla.gov.au/nla.news-article70888782,http://trove.nla.gov.au/newspaper/page/6664745
70889331,"International News Letter. Brief Labour Notes from All Countries. Berlin, February 17, 1914.  American Building Industry.",191,"Worker (Brisbane, Qld. : 1890 - 1955)",4,1914-04-02,Article,2892,N,0,"Sixty-one delegates, representing 20 affiliated organisations, were present at the Annual meeting of the Trades Councils of the Building Workers' Trades",https://nla.gov.au/nla.news-article70889331,http://trove.nla.gov.au/newspaper/page/6664937
70889453,"International News Letter. Brief Labour Notes from All Countries. Berlin, February 6, 1914.",191,"Worker (Brisbane, Qld. : 1890 - 1955)",4,1914-03-26,Article,2864,N,0,Great Britain. A conference which was attended by the representatives of 48 religious bodies and 58 workers' organisations,https://nla.gov.au/nla.news-article70889453,http://trove.nla.gov.au/newspaper/page/6664913
70897332,In a Woman's Mind. NOTE.—Correspondence heartily invited.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",9,1902-04-26,Article,1152,N,0,"A London paper, the ""Clarion,"" has received two letters from English immigrant servants in Brisbane complaining bitterly of their treatment here. They",https://nla.gov.au/nla.news-article70897332,http://trove.nla.gov.au/newspaper/page/6669099
70899153,In a Woman's Mind. NOTE.—Correspondence heartily invited.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",5,1902-09-20,Article,1212,N,0,"The sweater works on the same lines in all countries, and the report of one factory inspectress is the same plaintive human document as another. The",https://nla.gov.au/nla.news-article70899153,http://trove.nla.gov.au/newspaper/page/6669433
70900853,Summary.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",9,1902-03-22,Article,986,N,0,The possibility of a water famine feared in Sydney owing to the townees of the supply in the Prospect reservoir. Methodist Conference in Sydney,https://nla.gov.au/nla.news-article70900853,http://trove.nla.gov.au/newspaper/page/6669019
70923450,"THE WAR AT SEA AIR BATTLE OVER HELIGOLAND Drab End to Graf Spee Drama LONDON, December 19.",187,"The Central Queensland Herald (Rockhampton, Qld. : 1930 - 1956)",18,1939-12-28,Article,9000,N,10,"Further details of the Heligoland battle on December 18 are revealed. The Germans made 40 attacks on British bombers, one of which shot down five Messerschmitts. It is now believed that the German losses exceeded 12, of which at least six vere of the new ME110 type. It is pointed out that the",https://nla.gov.au/nla.news-article70923450,http://trove.nla.gov.au/newspaper/page/6915599
70925608,SMOKE HO,191,"Worker (Brisbane, Qld. : 1890 - 1955)",6,1899-10-21,Article,764,Y,0,AFGHAN camel drivers work for £4 a year. LANE and his family have left [?] colony for New Zealand—evidently for,https://nla.gov.au/nla.news-article70925608,http://trove.nla.gov.au/newspaper/page/6655440
70927510,BYSTANDER'S NOTE BOOK.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",5,1899-10-28,Article,2177,Y,0,Amusing to hear the wrath of the Fatman papers against the,https://nla.gov.au/nla.news-article70927510,http://trove.nla.gov.au/newspaper/page/6655455
70927875,World of Labour.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",9,1899-07-29,Article,796,N,0,Sound and strong coolies can now command 3s. a day working in the Queensland canefields. Hooray for the Philp and Dickson Government! ,https://nla.gov.au/nla.news-article70927875,http://trove.nla.gov.au/newspaper/page/6655251
70961393,A STEAMER BURNT.,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",9,1881-10-22,Article,44,N,0,"LONDON, Octooer 18.—It is reported that a Danish steamer, on board of which, were a large number of immigrants, has been burnt at sea, and that 500 of the",https://nla.gov.au/nla.news-article70961393,http://trove.nla.gov.au/newspaper/page/5060917
70987638,A Gallant Boy.,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",30,1885-12-19,Article,1500,Y,0,"When Olaf and Huldah Olafson went from Iceland to America, they felt great anxiety lest one of their seven children should be lost on the way. They were going to Dakota, and while it",https://nla.gov.au/nla.news-article70987638,http://trove.nla.gov.au/newspaper/page/5046720
709997,Colonial News. PORT PHILLIP.,8,The Maitland Mercury and Hunter River General Advertiser (NSW : 1843 - 1893),1,1848-08-19,Article,2185,N,3,"We are in receipt of Port Phillip papers to the 8th August. A public meeting was about to be held at Portland, to take into consideration the",https://nla.gov.au/nla.news-article709997,http://trove.nla.gov.au/newspaper/page/125683
71031988,A BYSTANDER'A NOTE BOOK POINTED PARS AND PITHY POINTS  AN ALLEGED AUSTRALIAN WOLD.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",6,1932-12-14,Article,1410,N,0,"A man alleged to be named Charles Welfe, and said to be an Australian, has had his wealth of hair and beard cut off, and has been sent to Jail in",https://nla.gov.au/nla.news-article71031988,http://trove.nla.gov.au/newspaper/page/6653858
71035052,Summary.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",12,1904-11-19,Article,641,N,0,"Ten persons were killed during Presidential election riots in the United States. A lumberman in California, has",https://nla.gov.au/nla.news-article71035052,http://trove.nla.gov.au/newspaper/page/6671284
71062072,WOMAN'S WAYS DIPHTHERIA VACCINE FOUND,191,"Worker (Brisbane, Qld. : 1890 - 1955)",15,1924-05-01,Article,2534,N,0,"Thanks to the work of Drs. Jules Renault and Pierre Paul Levy, the hope is held out that diphtheria may shortly be banished from the list of human ills",https://nla.gov.au/nla.news-article71062072,http://trove.nla.gov.au/newspaper/page/6708181
71095017,The Crown Prince of Germany. VIEWS OF SAN REMO.  (See illustrations on pages 435 and 447.),52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",15,1888-03-03,Article,1253,Y,0,"The severe illnoss of the Crown Prince of Germany ("" Unser Fritz,"" as he is fondly called by the subjects of his father), and the great excitement caused by it throughout the German Empire, naturally",https://nla.gov.au/nla.news-article71095017,http://trove.nla.gov.au/newspaper/page/5095963
71101615,Prince and Princess Christian.,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",19,1888-09-01,Article,893,Y,0,"Prince Frederick Christian Charles Augnatus is a younger son of the late Duke Christian Charles Frederick Augustus of Sohleswig-Holstein (who peded his duoby to Denmark), and brother of the",https://nla.gov.au/nla.news-article71101615,http://trove.nla.gov.au/newspaper/page/5098712
71101878,"TANK MEASUREMENTS, &c.",52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",20,1888-09-08,Article,9626,N,0,"As many correspondents send us arithmetical calculations which are unworkable, owing to want of information, we remind those who desire measurements of tanka, &c., that it is necessary to make perfectly clear the shape and",https://nla.gov.au/nla.news-article71101878,http://trove.nla.gov.au/newspaper/page/5098765
71111305,QUESTIONS ANSWERED.,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",20,1890-05-10,Article,5893,N,1,Stripper's Licence.—Bushman: I hold a Stripper'S licence. Can the trustees of a common prevent me from stripping wattle bark on the common?—Yes.,https://nla.gov.au/nla.news-article71111305,http://trove.nla.gov.au/newspaper/page/5232885
71119110,Miscellaneous.,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",11,1889-05-25,Article,1785,N,0,"LONDON, May. 14.—The romains of the late Mr. Francis Ormond will be forwarded to Melbourne for interment as soon as possible. LONDON, May 14.—A cable message has been",https://nla.gov.au/nla.news-article71119110,http://trove.nla.gov.au/newspaper/page/5328621
71119297,OBITUARY.,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",9,1889-06-01,Article,1138,N,0,"A CANADIAN STATESMAN.—The recent death of Mr. Pope, the Minister of Railways and Canals ot Canada, has removed a notable figure from Canadian polities. Mr. Pepe was a farmer, and",https://nla.gov.au/nla.news-article71119297,http://trove.nla.gov.au/newspaper/page/5328671
71123864,QUESTIONS ANSWERED.,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",20,1889-09-28,Article,2848,N,0,Postmasters—J. R. (Merewether): Have postmaster's to pass any examination before being promoted to the office?—No. Relationship by Marriage—Parramatta: If two,https://nla.gov.au/nla.news-article71123864,http://trove.nla.gov.au/newspaper/page/5435472
71129321,The Wonderland of Nature GEOLOGICAL PROCESSES AND THEIR RESULTS   F[?]Between Land and Sea,191,"Worker (Brisbane, Qld. : 1890 - 1955)",12,1923-02-01,Article,2089,Y,2,The waters of the ocean to-day extend over very different parts of the earth to what was the case geological ages ago. Changes are going on to-day,https://nla.gov.au/nla.news-article71129321,http://trove.nla.gov.au/newspaper/page/6706614
71130253,Why Labor Won Premier Theodore in Exposition of Tory Weaknesses Elphinstone Admits Lamentable Failure,191,"Worker (Brisbane, Qld. : 1890 - 1955)",9,1923-07-26,Article,2399,N,0,The debate on the motion for the adoption of the Address in Reply was protracted to the full time allowed by the Standing Orders—a fortnight.,https://nla.gov.au/nla.news-article71130253,http://trove.nla.gov.au/newspaper/page/6707213
71138908,SMOKE HO [?] values Under Capitalism,191,"Worker (Brisbane, Qld. : 1890 - 1955)",13,1927-04-27,Article,3058,N,0,"One of the charges against Capitalism is that it perverts the viewpoint with which the affairs of te are regarded, setting the £s.d. yardstick above the",https://nla.gov.au/nla.news-article71138908,http://trove.nla.gov.au/newspaper/page/6711941
71142158,The Bring Show. English Slums.,191,"Worker (Brisbane, Qld. : 1890 - 1955)",5,1933-04-19,Article,1992,Y,0,"Of London alums mort of the world has heard, but, except to those Aus­tralians who know Leeds in York shire, it will come as news to learn",https://nla.gov.au/nla.news-article71142158,http://trove.nla.gov.au/newspaper/page/6718235
71151159,HERE THERE EVERYWHERE,191,"Worker (Brisbane, Qld. : 1890 - 1955)",14,1925-07-02,Article,2577,Y,0,"Since the Brisbane Tramway Trust took office the number of passengers has increased by 9.4 per cent and the number of cars by 12.2 per cent, while",https://nla.gov.au/nla.news-article71151159,http://trove.nla.gov.au/newspaper/page/6709658
71155170,MEN & MATTERS Frank Brennan Resigns From Parliament,191,"Worker (Brisbane, Qld. : 1890 - 1955)",8,1925-03-12,Article,2428,N,0,"On Tuesday, it was announced that Frank Brennan, who has been appointed to the Bench, has handed the Speaker his resignation as member for",https://nla.gov.au/nla.news-article71155170,http://trove.nla.gov.au/newspaper/page/6709268
71195819,Some Lessons of Adversity. A SERMON BY REV. W. L. WATKINSON.,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",9,1893-02-25,Article,2385,N,0,"""Jehoshaphat made ships of Tharshish to go to Uphir for gold; but they went not; for the ships were broken at Eziongeber.""—1 KINGS xxii. 48. We have read of a ship departing from one of",https://nla.gov.au/nla.news-article71195819,http://trove.nla.gov.au/newspaper/page/5235049
71219015,New Publications.,52,"Australian Town and Country Journal (Sydney, NSW : 1870 - 1919)",9,1895-11-30,Article,2075,N,2,"Christmas Numbers.—From Messrs. Gordon and Gotch, sole agents, we have received the Christmas numbers of the ""Illustrated London News"" and ""Black and White,"" and",https://nla.gov.au/nla.news-article71219015,http://trove.nla.gov.au/newspaper/page/5244025
71274768,"A PAGE of the Worker Women A League Labelled ""Independent""",191,"Worker (Brisbane, Qld. : 1890 - 1955)",3,1937-07-06,Article,2038,N,0,"THE League of Women Voters met in Brisbane last week, and talked mainly in relation to the need for improvement in the economic status",https://nla.gov.au/nla.news-article71274768,http://trove.nla.gov.au/newspaper/page/6736503
71305925,Men and Matters Senator Joe Collings,191,"Worker (Brisbane, Qld. : 1890 - 1955)",18,1936-07-14,Article,2194,Y,0,"SENATOR JOE COLLINGS. left for , the South on Monday last He Will be absent from Brisbane about three weeks. He Will attend",https://nla.gov.au/nla.news-article71305925,http://trove.nla.gov.au/newspaper/page/6735264
7132328,"COMMERCIAL INTELLIGENCE. Argus Office, Saturday Evening.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1857-05-25,Article,9477,N,2,"The export entries for gold passed to-day at the Customs amounted to 578 ounces only, the whole being for Hong Kong, in the Heb[?] and Queen of the Seas. There has been a",https://nla.gov.au/nla.news-article7132328,http://trove.nla.gov.au/newspaper/page/194205
7133163,"The Argus. PUBLISHED DAILY  MONDAY, 8TH JUNE, 1857.  ARRIVAL OF THE EUROPEAN. Twenty-Five Days Later News from England.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1857-06-08,Article,7834,N,1,"The arrival of the European has put us in possession of English papers to the 16th of April, being twenty-five days later than those received by the Norfolk.",https://nla.gov.au/nla.news-article7133163,http://trove.nla.gov.au/newspaper/page/194303
7134083,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",7,1857-06-24,Advertising,7676,N,0,,https://nla.gov.au/nla.news-article7134083,http://trove.nla.gov.au/newspaper/page/194420
7134533,SHIPPING INTELLIGENCE. ARRIVED (HOBSON'S BAY).,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1857-07-01,Article,1479,N,5,"June 30.—Anna Dixon, brig, 188 tons, Edward Underwood, from Adelaide 26th inst. Passenger; one in the steerage. Captain Underwood, agent. June 30.—Tudor, ship, 1,064 tons, E. M'Swiney,",https://nla.gov.au/nla.news-article7134533,http://trove.nla.gov.au/newspaper/page/194469
7134706,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",3,1856-08-12,Advertising,7934,N,2,,https://nla.gov.au/nla.news-article7134706,http://trove.nla.gov.au/newspaper/page/189783
7135003,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",7,1857-07-09,Advertising,7632,N,5,,https://nla.gov.au/nla.news-article7135003,http://trove.nla.gov.au/newspaper/page/194528
7135056,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",7,1857-07-10,Advertising,10597,N,4,,https://nla.gov.au/nla.news-article7135056,http://trove.nla.gov.au/newspaper/page/194536
7135465,SHIPPING INTELLIGENCE. ARRIVED (HOBSON'S BAY).,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1856-08-26,Article,2573,N,2,"August 25.—Marion, barque, 192 tons, E. F. Byrne. from Ceylon 8th July via Mauritius, 26th July, No passengers. Graham, Sands, and Co., agents. Augus'. 25.—Hercules, schooner, 106 tons, N.S.",https://nla.gov.au/nla.news-article7135465,http://trove.nla.gov.au/newspaper/page/189888
7136254,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",8,1856-09-09,Advertising,8014,N,2,,https://nla.gov.au/nla.news-article7136254,http://trove.nla.gov.au/newspaper/page/189988
7136405,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",8,1856-09-11,Advertising,7513,N,5,,https://nla.gov.au/nla.news-article7136405,http://trove.nla.gov.au/newspaper/page/190004
7136440,SHIPPING INTELLIGENCE. ARRIVED (HOBSON'S BAY).,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1857-08-04,Article,2021,N,1,"August 3.—Prince of Wales, schooner, 114 tons, G. Campbell, from Circular Head 2nd inst. Passengers —cabin: Mrs. Ward Jackson and family. Divid Mo re, agent.",https://nla.gov.au/nla.news-article7136440,http://trove.nla.gov.au/newspaper/page/194705
7137233,"COMMERCIAL INTELLIGENCE. Argus Office, Saturday Evening.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1857-08-17,Article,14248,N,3,"Export entries were passed to-day at the Customs for 969 ounces of gold, the whole being for shipment to Hong Kong in the Kitty Simpson, on Chinese account. There",https://nla.gov.au/nla.news-article7137233,http://trove.nla.gov.au/newspaper/page/194795
7138536,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1857-09-11,Advertising,9503,N,1,,https://nla.gov.au/nla.news-article7138536,http://trove.nla.gov.au/newspaper/page/194971
7138647,"COMMERCIAL INTELLIGENCE. Argus Office, Saturday Evening.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1857-09-14,"Detailed lists, results, guides",10494,N,0,,https://nla.gov.au/nla.news-article7138647,http://trove.nla.gov.au/newspaper/page/194989
7138728,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",3,1857-09-15,Advertising,10135,N,2,,https://nla.gov.au/nla.news-article7138728,http://trove.nla.gov.au/newspaper/page/194996
7138781,SHIPPING INTELLIGENCE. HOBSON'S BAY.,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1857-09-16,Article,3837,N,6,"High Water, Ge[?]ibrand's Point, Williamstown. Septembor 14.—Low Water, 4 a.m. High do., 10.40 p.m. Low do., 4 p m.",https://nla.gov.au/nla.news-article7138781,http://trove.nla.gov.au/newspaper/page/195005
7138987,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",7,1857-09-19,Advertising,9324,N,2,,https://nla.gov.au/nla.news-article7138987,http://trove.nla.gov.au/newspaper/page/195032
7139047,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",3,1857-09-21,Advertising,10228,N,4,,https://nla.gov.au/nla.news-article7139047,http://trove.nla.gov.au/newspaper/page/195036
7139108,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",3,1857-09-22,Advertising,9985,N,0,,https://nla.gov.au/nla.news-article7139108,http://trove.nla.gov.au/newspaper/page/195044
7139145,SHIPPING INTELLIGENCE. ARRIVED (HOBSON'S BAY).,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1856-10-29,Article,3552,N,3,"October 28,—Ellen Simpson, barque, 400 tons, J. Fullerton, from Valparaiso, via Sydney 9th inst. Passengers—cabin: Messrs. Wetherall, Beecraft, and B[?]th, Bright Brothers and Co., agents.",https://nla.gov.au/nla.news-article7139145,http://trove.nla.gov.au/newspaper/page/190348
7139314,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",3,1857-09-26,Advertising,10468,N,1,,https://nla.gov.au/nla.news-article7139314,http://trove.nla.gov.au/newspaper/page/195080
7139565,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1857-10-01,Advertising,9968,N,0,,https://nla.gov.au/nla.news-article7139565,http://trove.nla.gov.au/newspaper/page/195113
7139619,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1857-10-02,Advertising,9743,N,0,,https://nla.gov.au/nla.news-article7139619,http://trove.nla.gov.au/newspaper/page/195121
7139708,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1857-10-05,Advertising,10154,N,0,,https://nla.gov.au/nla.news-article7139708,http://trove.nla.gov.au/newspaper/page/195137
7139791,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1857-10-06,Advertising,10337,N,0,,https://nla.gov.au/nla.news-article7139791,http://trove.nla.gov.au/newspaper/page/195145
7139847,"COMMERCIAL INTELLIGENCE. Argus Office, Tuesday Evening.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1857-10-07,Article,3099,N,0,"Notwithstanding that many of the second houses are sending away large parcels of goods to the interior, there appears to be no improvement whatever in the import market.",https://nla.gov.au/nla.news-article7139847,http://trove.nla.gov.au/newspaper/page/195155
7140154,SHIPPING INTELLIGENCE. HOBSON'S BAY.,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1857-10-12,Article,2923,N,8,"TIME TABLE THIS DAY.—Low water, 2.10 a.m. [?] high water, 8.40 a. m.; low water, 2.20 p.m.; high water, 8.40 p.m. October 11.-6 a m.: Wind, N., very light; weather",https://nla.gov.au/nla.news-article7140154,http://trove.nla.gov.au/newspaper/page/195187
7140233,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1857-10-13,Advertising,9692,N,0,,https://nla.gov.au/nla.news-article7140233,http://trove.nla.gov.au/newspaper/page/195193
7140303,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1856-11-20,Advertising,8196,N,1,,https://nla.gov.au/nla.news-article7140303,http://trove.nla.gov.au/newspaper/page/191674
7140407,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1856-11-21,Advertising,8355,N,1,,https://nla.gov.au/nla.news-article7140407,http://trove.nla.gov.au/newspaper/page/191682
7140449,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",3,1856-11-22,Advertising,8540,N,0,,https://nla.gov.au/nla.news-article7140449,http://trove.nla.gov.au/newspaper/page/191691
7140513,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1857-10-17,Advertising,10328,N,0,,https://nla.gov.au/nla.news-article7140513,http://trove.nla.gov.au/newspaper/page/192897
7140577,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1857-10-19,Advertising,10237,N,0,,https://nla.gov.au/nla.news-article7140577,http://trove.nla.gov.au/newspaper/page/192905
7140653,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1857-10-20,Advertising,10272,N,1,,https://nla.gov.au/nla.news-article7140653,http://trove.nla.gov.au/newspaper/page/192913
7140673,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",7,1856-11-26,Advertising,8877,N,2,,https://nla.gov.au/nla.news-article7140673,http://trove.nla.gov.au/newspaper/page/191721
7140688,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",2,1856-11-26,Advertising,7422,N,1,,https://nla.gov.au/nla.news-article7140688,http://trove.nla.gov.au/newspaper/page/191716
71407827,"News and Views From Everywhere ""MUST ACT NOW""",191,"Worker (Brisbane, Qld. : 1890 - 1955)",4,1953-10-12,Article,408,Y,0,REVELATIONS of the racket in the illegal entry of Chinese into Australia need urgent,https://nla.gov.au/nla.news-article71407827,http://trove.nla.gov.au/newspaper/page/6727594
7141733,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",7,1856-12-17,Advertising,9371,N,6,,https://nla.gov.au/nla.news-article7141733,http://trove.nla.gov.au/newspaper/page/191873
7141739,"COMMERCIAL INTELLIGENCE. Argus Office, Tuesday Evening.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1856-12-17,Article,8105,N,2,"There has been a full demand for gold to-day for shipment, prices remaining unchanged. Export entries were passed at the Customs",https://nla.gov.au/nla.news-article7141739,http://trove.nla.gov.au/newspaper/page/191870
7142196,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",3,1856-12-26,Advertising,10329,N,1,,https://nla.gov.au/nla.news-article7142196,http://trove.nla.gov.au/newspaper/page/191931
7142423,"COMMERCIAL INTELLIGENCE. Argus Office, Monday Evening.",13,"The Argus (Melbourne, Vic. : 1848 - 1957)",4,1857-11-24,"Detailed lists, results, guides",4260,N,7,,https://nla.gov.au/nla.news-article7142423,http://trove.nla.gov.au/newspaper/page/193165
7142464,Advertising,13,"The Argus (Melbourne, Vic. : 1848 - 1957)",7,1856-12-31,Advertising,10442,N,3,,https://nla.gov.au/nla.news-article7142464,http://trove.nla.gov.au/newspaper/page/191967
